date,symbol,eps,revenue_ttm,pe_ratio,accumulateddepreciationamortizationppe,beta,book_value,capitalexpenditures,capitalleaseobligations,cashandcashequivalentsatcarryingvalue,cashandshortterminvestments,cashflowfromfinancing,cashflowfrominvestment,changeincashandcashequivalents,changeinexchangerate,changeininventory,changeinoperatingassets,changeinoperatingliabilities,changeinreceivables,commonstock,commonstocksharesoutstanding,comprehensiveincomenetoftax,costofgoodsandservicessold,costofrevenue,currentaccountspayable,currentdebt,currentlongtermdebt,currentnetreceivables,deferredrevenue,depreciation,depreciationandamortization,depreciationdepletionandamortization,dividend_per_share,dividend_yield,dividendpayout,dividendpayoutcommonstock,dividendpayoutpreferredstock,earnings_growth_yoy,earnings_surprise,ebit,ebitda,estimated_eps,fiscaldateending,forward_pe,goodwill,gross_profit_ttm,grossprofit,incomebeforetax,incometaxexpense,intangibleassets,intangibleassetsexcludinggoodwill,interestanddebtexpense,interestexpense,interestincome,inventory,investmentincomenet,investments,longtermdebt,longtermdebtnoncurrent,longterminvestments,netincome,netincomefromcontinuingoperations,netinterestincome,noninterestincome,operating_margin_ttm,operatingcashflow,operatingexpenses,operatingincome,othercurrentassets,othercurrentliabilities,othernoncurrentassets,othernoncurrentliabilities,othernonoperatingincome,paymentsforoperatingactivities,paymentsforrepurchaseofcommonstock,paymentsforrepurchaseofequity,paymentsforrepurchaseofpreferredstock,peg_ratio,price_to_sales_ttm,proceedsfromissuanceofcommonstock,proceedsfromissuanceoflongtermdebtandcapitalsecuritiesnet,proceedsfromissuanceofpreferredstock,proceedsfromoperatingactivities,proceedsfromrepaymentsofshorttermdebt,proceedsfromrepurchaseofequity,proceedsfromsaleoftreasurystock,profit_margin,profitloss,propertyplantequipment,report_date,report_type,reported_eps,reportedcurrency,reporttime,researchanddevelopment,retainedearnings,return_on_assets_ttm,return_on_equity_ttm,revenue_growth_yoy,revenue_per_share_ttm,sellinggeneralandadministrative,shortlongtermdebttotal,shorttermdebt,shortterminvestments,sma_200,sma_50,surprise_pct,totalassets,totalcurrentassets,totalcurrentliabilities,totalliabilities,totalnoncurrentassets,totalnoncurrentliabilities,totalrevenue,totalshareholderequity,trailing_pe,treasurystock,week_52_high,week_52_low
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3739600000,3739600000,,,,,,None,334100000,,7.08,0.0226,,,,0.016,-0.11,1850600000,2184700000,3.33,2010-12-31,23.47,,15082000000.0,2474500000,1733600000,491300000,,,None,117000000,None,,None,,,,,1242300000,1242300000,None,None,0.469,,617300000,1857200000,,,,,-6600000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,665800000,,,,306.28,307.82,-3.3033,,,,,,,6214100000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3698400000,3698400000,,,,,,None,312700000,,7.08,0.0226,,,,0.016,-0.11,2089300000,2402000000,3.33,2010-09-30,23.47,,15082000000.0,2606500000,1974500000,586100000,,,None,114800000,None,,None,,,,,1388400000,1388400000,None,None,0.469,,510000000,2096500000,,,,,-7200000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,556300000,,,,306.28,307.82,-3.3033,,,,,,,6304900000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3549100000,3549100000,,,,,,None,311500000,,7.08,0.0226,,,,0.016,-0.11,1843400000,2154900000,3.33,2010-06-30,23.47,,15082000000.0,2396400000,1735300000,509500000,,,None,108100000,None,,None,,,,,1225800000,1225800000,None,None,0.469,,551100000,1845300000,,,,,-1900000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,564900000,,,,306.28,307.82,-3.3033,,,,,,,5945500000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3450200000,3450200000,,,,,,None,317900000,,7.08,0.0226,,,,0.016,-0.11,1667900000,1985800000,3.33,2010-03-31,23.47,,15082000000.0,2159900000,1556900000,467100000,,,None,111000000,None,,None,,,,,1089800000,1089800000,None,None,0.469,,485800000,1674100000,,,,,-6200000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,546300000,,,,306.28,307.82,-3.3033,,,,,,,5610100000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3620000000,3620000000,,,,,,None,317700000,,7.08,0.0226,,,,0.016,-0.11,1816200000,2133900000,3.33,2009-12-31,23.47,,15082000000.0,2353400000,1701000000,484200000,,,None,115200000,None,,None,,,,,1216800000,0,None,None,0.469,,527100000,1826300000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,655800000,,,,306.28,307.82,-3.3033,,,,,,,5973400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3638400000,3638400000,,,,,,None,311900000,,7.08,0.0226,,,,0.016,-0.11,1939400000,2251300000,3.33,2009-09-30,23.47,,15082000000.0,2408300000,1821600000,560600000,,,None,117800000,None,,None,,,,,1261000000,1261000000,None,None,0.469,,475500000,1932800000,,,,,6600000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,549600000,,,,306.28,307.82,-3.3033,,,,,,,6046700000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3477300000,3477300000,,,,,,None,304400000,,7.08,0.0226,,,,0.016,-0.11,1711300000,2015700000,3.33,2009-06-30,23.47,,15082000000.0,2169900000,1592000000,498300000,,,None,119300000,None,,None,,,,,1093700000,1093700000,None,None,0.469,,488400000,1681500000,,,,,29800000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,531500000,,,,306.28,307.82,-3.3033,,,,,,,5647200000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3217200000,3217200000,,,,,,None,282200000,,7.08,0.0226,,,,0.016,-0.11,1493300000,1775500000,3.33,2009-03-31,23.47,,15082000000.0,1860200000,1372400000,392900000,,,None,120900000,None,,None,,,,,979500000,0,None,None,0.469,,459800000,1400400000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,497300000,,,,306.28,307.82,-3.3033,,,,,,,5077400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3489200000,3489200000,,,,,,None,277800000,,7.08,0.0226,,,,0.016,-0.11,1759600000,2037400000,3.33,2008-12-31,23.47,,15082000000.0,2075800000,1397100000,411800000,,,None,522600000,None,,None,,,,,985300000,0,None,None,0.469,,573600000,1502200000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,622300000,,,,306.28,307.82,-3.3033,,,,,,,5565000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3904100000,3904100000,,,,,,None,311000000,,7.08,0.0226,,,,0.016,-0.11,1830500000,2141500000,3.33,2008-09-30,23.47,,15082000000.0,2363200000,1698900000,507600000,,,None,131600000,None,,None,,,,,1191300000,0,None,None,0.469,,539500000,1823700000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,582100000,,,,306.28,307.82,-3.3033,,,,,,,6267300000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3850500000,3850500000,,,,,,None,314300000,,7.08,0.0226,,,,0.016,-0.11,1845100000,2159400000,3.33,2008-06-30,23.47,,15082000000.0,2224800000,1698800000,508300000,,,None,146300000,None,,None,,,,,1190500000,0,None,None,0.469,,570600000,1654200000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,598700000,,,,306.28,307.82,-3.3033,,,,,,,6075300000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3639400000,3639400000,,,,,,None,304700000,,7.08,0.0226,,,,0.016,-0.11,1491700000,1796400000,3.33,2008-03-31,23.47,,15082000000.0,1975400000,1363200000,417100000,,,None,128500000,None,,None,,,,,946100000,0,None,None,0.469,,512600000,1462800000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,552400000,,,,306.28,307.82,-3.3033,,,,,,,5614800000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3693000000,3693000000,,,,,,None,302500000,,7.08,0.0226,,,,0.016,-0.11,1319900000,1622400000,3.33,2007-12-31,23.47,,15082000000.0,2060600000,1284300000,11100000,,,None,410100000,None,,None,,,,,1273200000,0,None,None,0.469,,706000000,1354600000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,660500000,,,,306.28,307.82,-3.3033,,,,,,,5753600000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3779700000,3779700000,,,,,,None,297000000,,7.08,0.0226,,,,0.016,-0.11,1505900000,1802900000,3.33,2007-09-30,23.47,,15082000000.0,2121200000,1453600000,449900000,,,None,97900000,None,,None,,,,,1071200000,0,None,None,0.469,,596400000,1524800000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,569400000,,,,306.28,307.82,-3.3033,,,,,,,5900900000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3839700000,3839700000,,,,,,None,303100000,,7.08,0.0226,,,,0.016,-0.11,-209300000,93800000,3.33,2007-06-30,23.47,,15082000000.0,1999700000,-266600000,441800000,,,None,101700000,None,,None,,,,,-711700000,0,None,None,0.469,,2181400000,-181700000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,605200000,,,,306.28,307.82,-3.3033,,,,,,,5839400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3569000000,3569000000,,,,,,None,311500000,,7.08,0.0226,,,,0.016,-0.11,1173600000,1485100000,3.33,2007-03-31,23.47,,15082000000.0,1723700000,1100800000,334300000,,,None,97300000,None,,None,,,,,762400000,0,None,None,0.469,,542400000,1181300000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,558200000,,,,306.28,307.82,-3.3033,,,,,,,5292700000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3284500000,3284500000,,,,,,None,315500000,,7.08,0.0226,,,,0.016,-0.11,1063900000,1379400000,3.33,2006-12-31,23.47,,15082000000.0,1746200000,770100000,199800000,,,None,402000000,None,,None,,,,,1241500000,0,None,None,0.469,,667800000,1078400000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,611300000,,,,306.28,307.82,-3.3033,,,,,,,5030700000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3628000000,3628000000,,,,,,None,314000000,,7.08,0.0226,,,,0.016,-0.11,1279400000,1593400000,3.33,2006-09-30,23.47,,15082000000.0,1875200000,1217000000,375300000,,,None,103100000,None,,None,,,,,843300000,0,None,None,0.469,,586900000,1288300000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,580800000,,,,306.28,307.82,-3.3033,,,,,,,5503200000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3628700000,3628700000,,,,,,None,315000000,,7.08,0.0226,,,,0.016,-0.11,1123600000,1438600000,3.33,2006-06-30,23.47,,15082000000.0,1738700000,1051200000,352900000,,,None,97800000,None,,None,,,,,834100000,0,None,None,0.469,,615100000,1123600000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,595500000,,,,306.28,307.82,-3.3033,,,,,,,5367400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3396400000,3396400000,,,,,,None,305400000,,7.08,0.0226,,,,0.016,-0.11,911400000,1216800000,3.33,2006-03-31,23.47,,15082000000.0,1517500000,844100000,270700000,,,None,102300000,None,,None,,,,,625300000,0,None,None,0.469,,606100000,911400000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,550300000,,,,306.28,307.82,-3.3033,,,,,,,4913900000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3607000000,3607000000,,,,,,None,317000000,,7.08,0.0226,,,,0.016,-0.11,935500000,1252500000,3.33,2005-12-31,23.47,,15082000000.0,1627600000,850300000,241800000,,,None,388000000,None,,None,,,,,608500000,0,None,None,0.469,,692100000,935500000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,615600000,,,,306.28,307.82,-3.3033,,,,,,,5234600000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,3646500000,3646500000,,,,,,None,309500000,,7.08,0.0226,,,,0.016,-0.11,1159800000,1469300000,3.33,2005-09-30,23.47,,15082000000.0,1680600000,1085800000,350400000,,,None,86600000,None,,None,,,,,735400000,0,None,None,0.469,,520800000,1159800000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,quarterly,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,547300000,,,,306.28,307.82,-3.3033,,,,,,,5327100000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,11210000000,11210000000,,,,,,None,2097000000,,7.08,0.0226,,,,0.016,-0.11,11851000000,13948000000,3.33,2024-12-31,23.47,,15082000000.0,14710000000,10345000000,2121000000,,,None,1506000000,103000000,,None,,,,,8223000000,8224000000,-1403000000,None,0.469,,2998000000,11712000000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2322000000,,,,306.28,307.82,-3.3033,,,,,,,25920000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,10931000000,10931000000,,,,,,None,1978000000,,7.08,0.0226,,,,0.016,-0.11,11883000000,13861000000,3.33,2023-12-31,23.47,,15082000000.0,14564000000,10522000000,2053000000,,,None,1361000000,148100000,,None,,,,,8469000000,8333200000,-1175400000,None,0.469,,2917000000,11647000000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2424600000,,,,306.28,307.82,-3.3033,,,,,,,25495000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,9975000000,9975000000,,,,,,None,1871000000,,7.08,0.0226,,,,0.016,-0.11,9032000000,10903000000,3.33,2022-12-31,23.47,,15082000000.0,13207000000,7825000000,1648000000,,,None,1207000000,1207000000,,None,,,,,6177000000,6177400000,-1207000000,None,0.469,,3836000000,9371000000,,,,,-338600000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2492200000,,,,306.28,307.82,-3.3033,,,,,,,23182000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,10642700000,10642700000,,,,,,None,1868100000,,7.08,0.0226,,,,0.016,-0.11,10313700000,12181800000,3.33,2021-12-31,23.47,,15082000000.0,12580200000,9127900000,1582700000,,,None,1185800000,1185800000,,None,,,,,7545200000,7545200000,-1176600000,None,0.469,,2224200000,10356000000,,,,,-42300000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2377800000,,,,306.28,307.82,-3.3033,,,,,,,23222900000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,9455700000,9455700000,,,,,,None,1751400000,,7.08,0.0226,,,,0.016,-0.11,7358800000,9110200000,3.33,2020-12-31,23.47,,15082000000.0,9752100000,6140700000,1410200000,,,None,1218100000,1218100000,,None,,,,,4730500000,4730500000,-1200400000,None,0.469,,2428100000,7324000000,,,,,34800000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2245000000,,,,306.28,307.82,-3.3033,,,,,,,19207800000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,10185000000,10185000000,,,,,,None,1617900000,,7.08,0.0226,,,,0.016,-0.11,9140000000,10757900000,3.33,2019-12-31,23.47,,15082000000.0,11179400000,8018100000,1992700000,,,None,1121900000,37000000,,None,,,,,6025400000,6025400000,-1084900000,None,0.469,,2109600000,9069800000,,,,,70200000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2229400000,,,,306.28,307.82,-3.3033,,,,,,,21364400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,10425300000,10425300000,,,,,,None,1482000000,,7.08,0.0226,,,,0.016,-0.11,8797300000,10279300000,3.33,2018-12-31,23.47,,15082000000.0,10832600000,7816100000,1891800000,,,None,981200000,4000000,,None,,,,,5924300000,5924300000,-977200000,None,0.469,,2010000000,8822600000,,,,,-25300000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2200200000,,,,306.28,307.82,-3.3033,,,,,,,21257900000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,12199600000,12199600000,,,,,,None,1363400000,,7.08,0.0226,,,,0.016,-0.11,9494800000,10858200000,3.33,2017-12-31,23.47,,15082000000.0,10620800000,8573500000,3381200000,,,None,921300000,7000000,,None,,,,,5192300000,5192300000,-914300000,None,0.469,,1068100000,9552700000,,,,,-57900000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2231300000,,,,306.28,307.82,-3.3033,,,,,,,22820400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,14417200000,14417200000,,,,,,None,1516500000,,7.08,0.0226,,,,0.016,-0.11,7750800000,9267300000,3.33,2016-12-31,23.47,,15082000000.0,10204700000,6866000000,2179500000,,,None,884800000,4000000,,None,,,,,4686500000,4686500000,-880800000,None,0.469,,2460200000,7744500000,,,,,6300000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2384500000,,,,306.28,307.82,-3.3033,,,,,,,24621900000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,15623800000,15623800000,,,,,,None,1555700000,,7.08,0.0226,,,,0.016,-0.11,7194000000,8749700000,3.33,2015-12-31,23.47,,15082000000.0,9789200000,6555700000,2026400000,,,None,638300000,573300000,,None,,,,,4529300000,4529300000,None,None,0.469,,2643700000,7145500000,,,,,48500000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2434300000,,,,306.28,307.82,-3.3033,,,,,,,25413000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,16985600000,16985600000,,,,,,None,1644500000,,7.08,0.0226,,,,0.016,-0.11,7948400000,9592900000,3.33,2014-12-31,23.47,,15082000000.0,10455700000,7372000000,2614200000,,,None,576400000,None,,None,,,,,4757800000,4757800000,None,None,0.469,,2506500000,7949200000,,,,,-6700000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2487900000,,,,306.28,307.82,-3.3033,,,,,,,27441300000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,17203000000,17203000000,,,,,,None,1585100000,,7.08,0.0226,,,,0.016,-0.11,8732300000,10317400000,3.33,2013-12-31,23.47,,15082000000.0,10902700000,8204500000,2618600000,,,None,527800000,None,,None,,,,,5585900000,5585900000,None,None,0.469,,2138400000,8764300000,,,,,-37900000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2385600000,,,,306.28,307.82,-3.3033,,,,,,,28105700000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,16750700000,16750700000,,,,,,None,1488500000,,7.08,0.0226,,,,0.016,-0.11,8595600000,10084100000,3.33,2012-12-31,23.47,,15082000000.0,10816300000,8079000000,2614200000,,,None,516600000,None,,None,,,,,5464800000,5464800000,None,None,0.469,,2211700000,8604600000,,,,,-9000000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2455200000,,,,306.28,307.82,-3.3033,,,,,,,27567000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,16319400000,16319400000,,,,,,None,1415000000,,7.08,0.0226,,,,0.016,-0.11,8505000000,9920000000,3.33,2011-12-31,23.47,,15082000000.0,10686600000,8012200000,2509100000,,,None,492800000,None,,None,,,,,5503100000,5503100000,None,None,0.469,,2156900000,8529700000,,,,,-24700000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2393700000,,,,306.28,307.82,-3.3033,,,,,,,27006000000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,14437300000,14437300000,,,,,,None,1276200000,,7.08,0.0226,,,,0.016,-0.11,7451200000,8727400000,3.33,2010-12-31,23.47,,15082000000.0,9637300000,7000300000,2054000000,,,None,450900000,None,,None,,,,,4946300000,4946300000,None,None,0.469,,2164200000,7473100000,,,,,-21900000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2333300000,,,,306.28,307.82,-3.3033,,,,,,,24074600000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,13952900000,13952900000,,,,,,None,1216200000,,7.08,0.0226,,,,0.016,-0.11,6960200000,8176400000,3.33,2009-12-31,23.47,,15082000000.0,8791800000,6487000000,1936000000,,,None,473200000,None,,None,,,,,4551000000,4551000000,None,None,0.469,,1950800000,6841000000,,,,,119200000,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,0,,0.13,0.0,0.03,36.76,2234200000,,,,306.28,307.82,-3.3033,,,,,,,22744700000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,14883200000,14883200000,,,,,,None,1207800000,,7.08,0.0226,,,,0.016,-0.11,6680600000,7888400000,3.33,2008-12-31,23.47,,15082000000.0,8639200000,6158000000,1844800000,,,None,522600000,None,,None,,,,,4313200000,None,None,None,0.469,,2196300000,6442900000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2355500000,,,,306.28,307.82,-3.3033,,,,,,,23522400000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,14881400000,14881400000,,,,,,None,1214100000,,7.08,0.0226,,,,0.016,-0.11,3982200000,5196300000,3.33,2007-12-31,23.47,,15082000000.0,7905200000,3572100000,1237100000,,,None,410100000,None,,None,,,,,2395100000,None,None,None,0.469,,4026200000,3879000000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2367000000,,,,306.28,307.82,-3.3033,,,,,,,22786600000,,26.53,,321.79,270.24
2025-12-28,MCD,11.71,26264001000.0,26.53,,0.521,-3.037,,,,,,,,,,,,,,,None,13963200000,13963200000,,,,,,None,1249900000,,7.08,0.0226,,,,0.016,-0.11,4394700000,5644600000,3.33,2006-12-31,23.47,,15082000000.0,6932000000,4154400000,1288300000,,,None,402000000,None,,None,,,,,3544200000,None,None,None,0.469,,2499000000,4433000000,,,,,None,,,,,2.761,8.44,,,,,,,,0.32,,,2025-11-05,annual,3.22,USD,pre-market,None,,0.13,0.0,0.03,36.76,2337900000,,,,306.28,307.82,-3.3033,,,,,,,20895200000,,26.53,,321.79,270.24
