date,symbol,signal_type,reason,available_capital,required_capital
2000-01-18,AXGN,BUY,No vulnerable positions (weakest: CAH with score 99.0 >= threshold 90.0),960.2471564397074,3219.192579203315
2000-01-19,WGO,BUY,No vulnerable positions (weakest: CAH with score 98.0 >= threshold 90.0),960.2471564397074,13719.393989810136
2000-01-20,AIT,BUY,No vulnerable positions (weakest: CAH with score 97.0 >= threshold 90.0),960.2471564397074,13217.815587844512
2000-01-20,VECO,BUY,No vulnerable positions (weakest: CAH with score 97.0 >= threshold 90.0),960.2471564397074,5174.8916242993755
2000-01-21,RRC,BUY,No vulnerable positions (weakest: CAH with score 96.0 >= threshold 90.0),960.2471564397074,4462.454093251965
2000-01-24,BHE,BUY,No vulnerable positions (weakest: CAH with score 93.0 >= threshold 90.0),960.2471564397074,6095.765191363013
2000-01-24,CRK,BUY,No vulnerable positions (weakest: CAH with score 93.0 >= threshold 90.0),960.2471564397074,4334.21103843543
2000-01-24,OKE,BUY,No vulnerable positions (weakest: CAH with score 93.0 >= threshold 90.0),960.2471564397074,13065.699480386778
2000-02-01,SRE,BUY,All positions are immune (weakest: JPM with score 100.0),827.1326091577175,11559.531187880331
2000-02-01,UTL,BUY,All positions are immune (weakest: JPM with score 100.0),827.1326091577175,9893.999150109621
2000-02-03,ETR,BUY,All positions are immune (weakest: JPM with score 100.0),827.1326091577175,11754.843615334132
2000-02-07,WMK,BUY,All positions are immune (weakest: JPM with score 100.0),827.1326091577175,13854.84232707976
2000-02-09,CVS,BUY,All positions are immune (weakest: JPM with score 100.0),827.1326091577175,6944.943819241401
2000-03-07,SYBT,BUY,All positions are immune (weakest: RRC with score 100.0),5317.243487897602,15894.08951998776
2000-03-08,HTO,BUY,All positions are immune (weakest: RRC with score 100.0),5317.243487897602,24722.245688011135
2000-03-15,FSS,BUY,All positions are immune (weakest: NSP with score 100.0),3305.7045631704987,8614.309778124927
2000-03-16,MSEX,BUY,All positions are immune (weakest: NSP with score 100.0),3305.7045631704987,7511.658791134025
2000-03-17,WEC,BUY,All positions are immune (weakest: NSP with score 100.0),3305.7045631704987,9038.450974475354
2000-03-20,FLS,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,7144.1660801161925
2000-03-21,CINF,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,5374.266299433019
2000-03-21,OKE,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,7643.203133760598
2000-03-21,UHS,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,8726.572775646115
2000-03-22,HUBB,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,8195.773557582468
2000-03-22,IT,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,4930.761386264478
2000-03-23,LLY,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,6218.220922266936
2000-03-23,OMC,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,5878.044032516333
2000-03-23,UMBF,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,8635.148454708658
2000-03-24,WSO,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,8378.64883419702
2000-03-27,ETR,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,6418.182994161587
2000-03-28,AMZN,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,3941.0621444380618
2000-03-28,APD,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,4922.806529535245
2000-03-28,LUMN,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,7099.173658837415
2000-03-29,BHE,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,5514.42282692962
2000-03-29,MCK,BUY,All positions are immune (weakest: BA with score 100.0),1929.0599770220833,7263.437484194678
2000-03-30,LII,BUY,All positions are immune (weakest: BA with score 100.0),337.0517162531005,6531.75950648528
2000-03-31,AMKR,BUY,All positions are immune (weakest: BA with score 100.0),337.0517162531005,2892.0033482606614
2000-04-03,LECO,BUY,All positions are immune (weakest: BA with score 100.0),337.0517162531005,5614.900361657877
2000-04-03,MMM,BUY,All positions are immune (weakest: BA with score 100.0),337.0517162531005,6412.8043940193475
2000-04-04,SBET,BUY,No vulnerable positions (weakest: BA with score 95.0 >= threshold 90.0),337.0517162531005,1383.330358821981
2000-04-04,UVV,BUY,No vulnerable positions (weakest: BA with score 95.0 >= threshold 90.0),337.0517162531005,5352.523784873254
2000-04-05,FE,BUY,No vulnerable positions (weakest: BA with score 90.0 >= threshold 90.0),337.0517162531005,10027.925976736062
2000-04-10,SSB,BUY,All positions are immune (weakest: NVDA with score 100.0),6044.779974210027,13172.285846124456
2000-04-11,SYBT,BUY,All positions are immune (weakest: NVDA with score 100.0),6044.779974210027,17423.941258684772
2000-04-26,BA,BUY,All positions are immune (weakest: SPGI with score 100.0),2518.5266938889717,5997.749061248137
2000-04-28,FCF,BUY,All positions are immune (weakest: SPGI with score 100.0),2518.5266938889717,5951.386367205564
2000-05-12,RRC,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,3498.594689883523
2000-05-15,M,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,6817.993728824712
2000-05-15,SLB,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,6512.585712069346
2000-05-15,SYBT,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,13971.54765827702
2000-05-18,ADI,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,3391.3859207286314
2000-05-18,KEY,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,7900.591164176525
2000-05-18,SSB,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,15077.631193840549
2000-05-19,MDT,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,6598.964171217696
2000-05-24,MSEX,BUY,All positions are immune (weakest: CNH with score 100.0),1083.5895782645157,17150.35152584011
2000-05-31,IT,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,4438.013725496788
2000-06-01,STGW,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5367.954006060319
2000-06-01,WMB,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5882.033798718678
2000-06-02,BIIB,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,2680.551465657746
2000-06-02,JPM,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5998.044931849683
2000-06-02,MGEE,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,7869.317693139371
2000-06-02,TTEK,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,3132.5810564429203
2000-06-05,MOG.A,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,7533.336097116434
2000-06-05,OPL,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5744.619639419315
2000-06-05,UTL,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,11690.094856097727
2000-06-06,MCK,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5810.53511127554
2000-06-06,OMC,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,7024.027349795873
2000-06-07,HPQ,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,3891.510865826191
2000-06-07,WMK,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,12590.824861940808
2000-06-08,CSCO,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,4130.475715857743
2000-06-08,VECO,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,2516.289209694737
2000-06-12,LUMN,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5039.325873619001
2000-06-12,PLAB,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,3068.6039741678132
2000-06-12,QGEN,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,5137.8214425905035
2000-06-13,LLY,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,8064.643694472105
2000-06-14,AMZN,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,2355.6810191133036
2000-06-14,VZ,BUY,All positions are immune (weakest: AES with score 100.0),817.901738872949,8441.38546440132
2000-06-15,AMKR,BUY,No vulnerable positions (weakest: AES with score 99.0 >= threshold 90.0),817.901738872949,2564.0827247872157
2000-06-15,SCHW,BUY,No vulnerable positions (weakest: AES with score 99.0 >= threshold 90.0),817.901738872949,3608.027046823553
2000-06-16,AMG,BUY,No vulnerable positions (weakest: AES with score 98.0 >= threshold 90.0),817.901738872949,6502.452375685551
2000-06-16,LII,BUY,No vulnerable positions (weakest: AES with score 98.0 >= threshold 90.0),817.901738872949,4958.286856025726
2000-06-30,NSP,BUY,All positions are immune (weakest: FCN with score 100.0),508.0035541651541,4627.585232391678
2000-07-07,FITB,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,5786.360504348289
2000-07-07,TKR,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,6787.471163128431
2000-07-11,LEG,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,4533.677875040725
2000-07-11,MMM,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,6886.438891300245
2000-07-12,BHE,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,6006.835584171744
2000-07-13,FSS,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,7382.144844712153
2000-07-13,POOL,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,5121.73187275999
2000-07-13,SYBT,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,12201.274205319889
2000-07-14,IT,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,4218.7639889179545
2000-07-14,QCRH,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,5085.484307530317
2000-07-14,THO,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,6903.961515861068
2000-07-17,LECO,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,4853.179057195724
2000-07-18,WGO,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,7259.467649269328
2000-07-19,CAT,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,5952.0142210391505
2000-07-19,FCN,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,5877.433576283787
2000-07-20,ETR,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,7228.147557596017
2000-07-20,JPM,BUY,All positions are immune (weakest: NOV with score 100.0),1096.2628673998233,5665.451357360862
2000-07-21,CNH,BUY,No vulnerable positions (weakest: NOV with score 99.0 >= threshold 90.0),1096.2628673998233,4449.366785795398
2000-07-21,UMBF,BUY,No vulnerable positions (weakest: NOV with score 99.0 >= threshold 90.0),1096.2628673998233,8220.046299842537
2000-07-24,LII,BUY,No vulnerable positions (weakest: NOV with score 96.0 >= threshold 90.0),1096.2628673998233,5702.531406807171
2000-07-25,LKFN,BUY,No vulnerable positions (weakest: NOV with score 95.0 >= threshold 90.0),1096.2628673998233,5960.873122168198
2000-07-25,MDT,BUY,No vulnerable positions (weakest: NOV with score 95.0 >= threshold 90.0),1096.2628673998233,5916.279613473313
2000-07-26,EQT,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,8328.416683140467
2000-07-31,APD,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,5279.371755910302
2000-08-01,WMK,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,10321.927711607768
2000-08-02,SLB,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,6244.0974647670755
2000-08-02,XOM,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,8641.087858062487
2000-08-03,OKE,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,8168.792497887048
2000-08-07,SRE,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,8212.143431964987
2000-08-08,KEY,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,6403.702935791114
2000-08-09,CRK,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,3091.503344111979
2000-08-09,IDXX,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,4201.9058215500245
2000-08-09,RRC,BUY,All positions are immune (weakest: CINF with score 100.0),1168.3402452791297,3937.758830136335
2000-08-10,AIT,BUY,No vulnerable positions (weakest: CINF with score 99.0 >= threshold 90.0),1168.3402452791297,9034.104531312129
2000-08-10,FLS,BUY,No vulnerable positions (weakest: CINF with score 99.0 >= threshold 90.0),1168.3402452791297,7739.878854228988
2000-08-10,HUBB,BUY,No vulnerable positions (weakest: CINF with score 99.0 >= threshold 90.0),1168.3402452791297,6016.442045057914
2000-08-10,SSB,BUY,No vulnerable positions (weakest: CINF with score 99.0 >= threshold 90.0),1168.3402452791297,18703.762772571394
2000-08-10,UTL,BUY,No vulnerable positions (weakest: CINF with score 99.0 >= threshold 90.0),1168.3402452791297,13811.16110289762
2000-08-11,CAT,BUY,No vulnerable positions (weakest: CINF with score 98.0 >= threshold 90.0),1168.3402452791297,6882.799349139009
2000-08-11,FITB,BUY,No vulnerable positions (weakest: CINF with score 98.0 >= threshold 90.0),1168.3402452791297,6670.607579623581
2000-08-11,MSEX,BUY,No vulnerable positions (weakest: CINF with score 98.0 >= threshold 90.0),1168.3402452791297,14489.091767003752
2000-08-14,ADI,BUY,No vulnerable positions (weakest: CINF with score 95.0 >= threshold 90.0),1168.3402452791297,3002.06701704229
2000-08-14,STGW,BUY,No vulnerable positions (weakest: CINF with score 95.0 >= threshold 90.0),1168.3402452791297,4686.966495129016
2000-08-14,UVV,BUY,No vulnerable positions (weakest: CINF with score 95.0 >= threshold 90.0),1168.3402452791297,5925.966208506247
2000-08-15,AMG,BUY,No vulnerable positions (weakest: CINF with score 94.0 >= threshold 90.0),1168.3402452791297,6418.586883317828
2000-08-15,BT.A,BUY,No vulnerable positions (weakest: CINF with score 94.0 >= threshold 90.0),1168.3402452791297,4623.401526830456
2000-08-15,NEE,BUY,No vulnerable positions (weakest: CINF with score 94.0 >= threshold 90.0),1168.3402452791297,7542.600008434999
2000-08-16,LII,BUY,No vulnerable positions (weakest: CINF with score 93.0 >= threshold 90.0),1168.3402452791297,8115.607057912199
2000-08-18,FCF,BUY,No vulnerable positions (weakest: CINF with score 91.0 >= threshold 90.0),1168.3402452791297,6429.226981365469
2000-08-18,PLAB,BUY,No vulnerable positions (weakest: CINF with score 91.0 >= threshold 90.0),1168.3402452791297,3201.5818726948833
2000-08-24,BA,BUY,All positions are immune (weakest: BHE with score 100.0),1933.708426864342,7546.3103372571095
2000-08-25,CVS,BUY,All positions are immune (weakest: BHE with score 100.0),1933.708426864342,6102.861559276299
2000-08-25,SCMN,BUY,All positions are immune (weakest: BHE with score 100.0),1933.708426864342,8645.0498722259
2000-08-29,VECO,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,3566.171415039063
2000-08-29,WEC,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,10133.389905181146
2000-08-30,TTEK,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,3750.168596582188
2000-09-01,M,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,5201.965432600219
2000-09-05,BP,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,6608.068891079935
2000-09-05,SBET,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,3561.5411297569435
2000-09-06,FE,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,8219.595427441982
2000-09-06,QCRH,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,5865.967235434276
2000-09-08,DLTR,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,5960.152916643435
2000-09-08,MOG.A,BUY,All positions are immune (weakest: HPQ with score 100.0),145.48200758640814,10181.195013005812
2000-09-25,PAYX,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,4782.765607954224
2000-09-26,AMKR,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,2217.679668457926
2000-09-26,WMK,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,9709.345711032212
2000-09-27,RUS,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,10140.777733592799
2000-09-28,MMM,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,7077.684682820793
2000-09-29,HUBB,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,7274.738859026242
2000-09-29,UVV,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,5687.052589956718
2000-09-29,VZ,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,5735.8354141772625
2000-10-02,MDT,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,6276.890283786282
2000-10-04,LUMN,BUY,All positions are immune (weakest: LLY with score 100.0),18.582297049117187,5330.068073275869
2000-10-05,FCF,BUY,No vulnerable positions (weakest: LLY with score 99.0 >= threshold 90.0),18.582297049117187,6393.028112017508
2000-10-06,APD,BUY,No vulnerable positions (weakest: LLY with score 98.0 >= threshold 90.0),18.582297049117187,5692.749409286143
2000-10-10,WGO,BUY,No vulnerable positions (weakest: LLY with score 94.0 >= threshold 90.0),18.582297049117187,6642.458669496572
2000-10-10,WMB,BUY,No vulnerable positions (weakest: LLY with score 94.0 >= threshold 90.0),18.582297049117187,6548.694919698609
2000-10-13,SYBT,BUY,No vulnerable positions (weakest: LLY with score 91.0 >= threshold 90.0),18.582297049117187,13771.51471816084
2000-10-20,M,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,4996.833403101466
2000-10-23,IDXX,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,4393.060390997763
2000-10-24,AIT,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,11266.906377316094
2000-10-24,CNH,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,5405.109155968868
2000-10-25,LECO,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,4309.000369628819
2000-10-25,LKFN,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,4831.597360910861
2000-10-26,FLS,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,9208.88378721748
2000-10-27,OMC,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,7772.633292769216
2000-10-30,CINF,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,7330.242734281376
2000-10-30,NOV,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,4810.164938179014
2000-10-31,CAT,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,6607.3306422458745
2000-10-31,CMC,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,8249.33226041835
2000-10-31,LEG,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,9876.71601247426
2000-10-31,QGEN,BUY,All positions are immune (weakest: SCMN with score 100.0),988.7244711991962,4473.714221078193
2000-11-01,SCHW,BUY,No vulnerable positions (weakest: SCMN with score 99.0 >= threshold 90.0),988.7244711991962,4277.309492222792
2000-11-01,TKR,BUY,No vulnerable positions (weakest: SCMN with score 99.0 >= threshold 90.0),988.7244711991962,6536.624097144876
2000-11-02,DLTR,BUY,No vulnerable positions (weakest: SCMN with score 98.0 >= threshold 90.0),988.7244711991962,4006.423459482349
2000-11-02,JPM,BUY,No vulnerable positions (weakest: SCMN with score 98.0 >= threshold 90.0),988.7244711991962,5046.717367078072
2000-11-02,SPGI,BUY,No vulnerable positions (weakest: SCMN with score 98.0 >= threshold 90.0),988.7244711991962,10260.22076317917
2000-11-02,WGO,BUY,No vulnerable positions (weakest: SCMN with score 98.0 >= threshold 90.0),988.7244711991962,9314.907248078185
2000-11-06,AES,BUY,No vulnerable positions (weakest: SCMN with score 94.0 >= threshold 90.0),988.7244711991962,4826.235459245673
2000-11-07,IT,BUY,No vulnerable positions (weakest: SCMN with score 93.0 >= threshold 90.0),988.7244711991962,4520.524313378598
2000-11-08,WMB,BUY,No vulnerable positions (weakest: SCMN with score 92.0 >= threshold 90.0),988.7244711991962,7523.48291449887
2000-11-09,MCK,BUY,No vulnerable positions (weakest: SCMN with score 91.0 >= threshold 90.0),988.7244711991962,5867.81743321874
2000-11-16,POOL,BUY,All positions are immune (weakest: ADI with score 100.0),3178.5016094866305,6793.127812935706
2000-11-16,WEC,BUY,All positions are immune (weakest: ADI with score 100.0),3178.5016094866305,8812.671204211469
2000-11-17,BP,BUY,All positions are immune (weakest: ADI with score 100.0),3178.5016094866305,6912.769277283876
2000-11-21,THO,BUY,All positions are immune (weakest: ADI with score 100.0),3178.5016094866305,10442.016502735058
2000-11-22,FE,BUY,All positions are immune (weakest: ADI with score 100.0),3178.5016094866305,9207.796218837984
2000-11-22,XOM,BUY,All positions are immune (weakest: ADI with score 100.0),3178.5016094866305,9907.078398570884
2000-11-29,UTL,BUY,All positions are immune (weakest: AMZN with score 100.0),4912.444925253618,11290.80872322044
2000-12-01,KEY,BUY,No vulnerable positions (weakest: AMZN with score 95.0 >= threshold 90.0),3250.228382025079,6823.2044145743075
2000-12-01,MSEX,BUY,No vulnerable positions (weakest: AMZN with score 95.0 >= threshold 90.0),3250.228382025079,10158.033503511426
2000-12-08,MDT,BUY,All positions are immune (weakest: AMKR with score 100.0),1782.531901355318,6113.489412603593
2000-12-12,PLAB,BUY,All positions are immune (weakest: AMKR with score 100.0),121.4327481540156,2497.2420290051346
2000-12-12,WMK,BUY,All positions are immune (weakest: AMKR with score 100.0),121.4327481540156,16414.839458604292
2000-12-13,EQT,BUY,All positions are immune (weakest: AMKR with score 100.0),121.4327481540156,9770.172283743073
2000-12-13,JPM,BUY,All positions are immune (weakest: AMKR with score 100.0),121.4327481540156,4239.448771662436
2000-12-18,MOG.A,BUY,All positions are immune (weakest: QGEN with score 100.0),1621.4877350430418,7590.668085032512
2000-12-20,ETR,BUY,All positions are immune (weakest: QGEN with score 100.0),2846.4784612861117,5829.641872875968
2000-12-21,SYBT,BUY,All positions are immune (weakest: QGEN with score 100.0),2846.4784612861117,19547.745340027966
2000-12-28,LII,BUY,All positions are immune (weakest: AES with score 100.0),1712.5127929881983,3747.887686385748
2000-12-29,FLS,BUY,All positions are immune (weakest: AES with score 100.0),1712.5127929881983,4262.533763309534
2000-12-29,HUBB,BUY,All positions are immune (weakest: AES with score 100.0),1712.5127929881983,4846.276394832837
2000-12-29,SPGI,BUY,All positions are immune (weakest: AES with score 100.0),1712.5127929881983,5772.855866858114
2000-12-29,UMBF,BUY,All positions are immune (weakest: AES with score 100.0),1712.5127929881983,5259.944402444551
2001-01-04,THO,BUY,All positions are immune (weakest: IT with score 100.0),2576.8612822715477,6722.362515456346
2001-01-04,WSO,BUY,All positions are immune (weakest: IT with score 100.0),88.41010690221401,4912.4568528308055
2001-01-05,AMZN,BUY,All positions are immune (weakest: IT with score 100.0),88.41010690221401,818.9639102224551
2001-01-15,SCMN,BUY,Could not calculate scores (missing prices),2314.2986062015866,5143.111312041429
2001-01-16,STGW,BUY,All positions are immune (weakest: IT with score 100.0),636.1843069804777,3361.0995672165986
2001-01-18,HTO,BUY,All positions are immune (weakest: BHE with score 100.0),636.1843069804777,7080.3779388181865
2001-01-18,LKFN,BUY,All positions are immune (weakest: BHE with score 100.0),636.1843069804777,4227.212526008716
2001-01-18,NOV,BUY,All positions are immune (weakest: BHE with score 100.0),636.1843069804777,3564.1827952071167
2001-01-22,IDXX,BUY,No vulnerable positions (weakest: IT with score 96.0 >= threshold 90.0),636.1843069804777,2568.3049234909076
2001-01-23,AMKR,BUY,No vulnerable positions (weakest: IT with score 95.0 >= threshold 90.0),636.1843069804777,2198.924716297262
2001-01-23,QGEN,BUY,No vulnerable positions (weakest: IT with score 95.0 >= threshold 90.0),636.1843069804777,1913.213953699696
2001-01-23,SSB,BUY,No vulnerable positions (weakest: IT with score 95.0 >= threshold 90.0),636.1843069804777,7009.106240040312
2001-01-24,SBET,BUY,No vulnerable positions (weakest: IT with score 94.0 >= threshold 90.0),636.1843069804777,1276.1931709640285
2001-01-30,HPQ,BUY,All positions are immune (weakest: BHE with score 100.0),1053.2099801085183,3048.5824446096353
2001-01-30,SYBT,BUY,All positions are immune (weakest: BHE with score 100.0),1053.2099801085183,10292.452926425172
2001-01-31,ADI,BUY,No vulnerable positions (weakest: BHE with score 99.0 >= threshold 90.0),1053.2099801085183,2610.2648497898836
2001-02-01,CMC,BUY,No vulnerable positions (weakest: BHE with score 98.0 >= threshold 90.0),1053.2099801085183,6267.567694690959
2001-02-01,NVMI,BUY,No vulnerable positions (weakest: BHE with score 98.0 >= threshold 90.0),1053.2099801085183,4446.852112883262
2001-02-02,MCK,BUY,No vulnerable positions (weakest: BHE with score 97.0 >= threshold 90.0),1053.2099801085183,4474.841265750492
2001-02-02,THC,BUY,No vulnerable positions (weakest: BHE with score 97.0 >= threshold 90.0),1053.2099801085183,4243.211048615462
2001-02-05,CNH,BUY,No vulnerable positions (weakest: BHE with score 94.0 >= threshold 90.0),1053.2099801085183,4975.189695790873
2001-02-06,CVS,BUY,No vulnerable positions (weakest: BHE with score 93.0 >= threshold 90.0),1053.2099801085183,4921.771252446745
2001-02-06,LII,BUY,No vulnerable positions (weakest: BHE with score 93.0 >= threshold 90.0),1053.2099801085183,4191.992983055358
2001-02-06,SRE,BUY,No vulnerable positions (weakest: BHE with score 93.0 >= threshold 90.0),1053.2099801085183,3593.173640935099
